index,login_timestamp,user_id,round-trip_time_[ms],ip_address,country,region,city,asn,user_agent_string,browser_name_and_version,os_name_and_version,device_type,login_successful,is_attack_ip,is_account_takeover,time_of_day,ip_reputation_score,geo_anomaly_flag,fail_count_1min,fail_count_5min,unique_usernames_5min,time_since_last_login,is_new_device,rolling_fail_velocity,login_success_rate_1min,fail_to_success_ratio_5min,attack_type,is_anomaly
4320774,2020-04-02 07:41:22.887,-4324475583306591935,0.0,63.124.22.196,DE,-,-,1699,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko SamsungBrowser/11.2 Chrome/75.0.3770.143 Safari/537.36",Samsung Internet 11.2,Android 2.2,mobile,False,True,False,7,1.0,1,0,0,1,1,0,0.0,1.0,0.0,normal,0
6686564,2020-05-05 06:57:36.155,-4324475583306591935,0.0,10.0.181.186,JP,-,-,262582,"Mozilla/5.0  (Macintosh; Intel Mac OS X 11_6_3) AppleWebKit/537.36 (KHTML, like Gecko Chrome/84.0.4147.338.339.125 Safari/537.36/QN0TI7Tz-14",Chrome 84.0.4147.338.339,Mac OS X 11.6.3,desktop,False,False,False,6,0.0,1,0,0,1,20,0,0.0,1.0,0.0,normal,0
14993872,2020-08-30 10:12:31.551,-122343232498918906,0.0,10.0.67.159,NO,-,-,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1929.122 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1929,iOS 13.4,mobile,True,False,False,10,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
600958,2020-02-11 12:29:35.410,-6752416424553472549,0.0,156.52.22.243,NO,-,-,29695,"Mozilla/5.0  (X11; CrOS x86_64 13729.56.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.19.128 Safari/537.36 (Ecosia android@69.0.3497.17.19.128",Chrome 69.0.3497.17.19,Chrome OS 13729.56.0,desktop,True,False,False,12,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4145645,2020-03-31 06:31:12.350,-4324475583306591935,0.0,202.148.23.89,ID,West Java,Bekasi,9794,AwarioSmartBot/1.0  (en-us) variation/294824,AwarioSmartBot 1.0,Other ,unknown,False,True,False,6,1.0,1,1,1,1,1,0,0.1,0.0,1.0,normal,0
4850550,2020-04-09 10:49:26.882,6613437669589005008,0.0,66.248.237.163,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/87.0.4280.66 Mobile Safari/537.36Snapchat11.6.1.66 (ANE-LX1; Android 9#9.1.0.368C432#28; gzip",Chrome Mobile WebView 87.0.4280,iOS 11.2.6,mobile,True,True,False,10,1.0,0,6,6,3,999999,1,0.6,0.0,6.0,brute_force,1
3291033,2020-03-19 10:29:40.395,-4056410851695837524,0.0,158.149.142.113,NO,-,-,29492,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8332",Chrome 73.0.3654,Mac OS X 10.14.6,desktop,True,False,False,10,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
5432940,2020-04-17 11:24:32.032,3817127964654599816,0.0,209.236.117.79,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36 OPT/2.3",Chrome Mobile 81.0.4044,iOS 11.2.6,mobile,False,True,False,11,1.0,0,2,2,2,999999,1,0.2,0.0,2.0,normal,0
5722960,2020-04-21 17:04:54.494,1045904195909580347,0.0,185.53.159.166,DE,North Rhine-Westphalia,Ense,9063,"Mozilla/5.0  (Android 6.0.99; Tablet; https://github.com/das-group/rba-dataset) Plus Build/NMA26.42-169 AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/88.0.4324.93 Mobile Safari/537.36",Chrome Mobile WebView 88.0.4324,Android 6.0.99,mobile,True,False,False,17,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
16162291,2020-09-15 08:32:09.532,-4324475583306591935,0.0,170.39.77.195,US,-,-,393398,"Mozilla/5.0  (Linux; U; Android 2.2) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1924.117 Mobile Safari/537.36 PHX/5.0",Chrome Mobile 81.0.4044.1924,Android 2.2,mobile,False,False,False,8,0.0,0,0,0,1,1,0,0.0,1.0,0.0,normal,0
3078885,2020-03-16 11:45:24.662,-3604057754697080663,0.0,66.248.237.122,US,-,-,393398,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1924.71 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1924,Windows Phone 8.1,mobile,True,True,False,11,1.0,0,4,8,7,0,0,0.8,0.0,8.0,credential_stuffing,1
1281001,2020-02-20 08:56:25.010,-4324475583306591935,0.0,23.137.225.235,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 PHX/6.1",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,False,False,False,8,0.0,0,0,0,1,2,0,0.0,1.0,0.0,normal,0
2233738,2020-03-04 00:51:02.191,-5721311369267521045,0.0,38.135.39.159,US,-,-,393398,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) play AppleWebKit/537.36 (KHTML, like Gecko Chrome/71.0.3578.2896.2903.99 Mobile Safari/537.36 variation/137231",Chrome Mobile 71.0.3578.2896.2903,Windows Phone 8.1,mobile,True,True,False,0,1.0,0,4,4,5,999999,1,0.4,0.2,4.0,brute_force,1
25586239,2020-12-28 21:19:22.588,-4324475583306591935,0.0,10.3.205.197,RU,St.-Petersburg,St Petersburg,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,21,0.0,1,3,8,1,1,0,1.6,0.0,8.0,brute_force,1
951591,2020-02-16 02:48:49.525,8568875301330103285,0.0,209.236.123.251,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.26 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,False,True,False,2,1.0,0,2,2,5,999999,1,0.2,0.6,0.6666666666666666,normal,0
175761,2020-02-05 16:54:49.892,4260631797284507683,0.0,10.0.11.235,NO,Viken,Brarud,500021,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.17.19.92 Safari/537.36",Chrome 69.0.3497.17.19,Mac OS X 10.14.6,desktop,True,True,False,16,1.0,0,4,4,6,0,0,0.4,0.3333333333333333,1.3333333333333333,credential_stuffing,1
23109599,2020-12-03 19:30:56.345,-4324475583306591935,0.0,10.3.205.197,RU,St.-Petersburg,St Petersburg,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,19,0.0,1,3,9,1,3,0,2.3,0.0,9.0,brute_force,1
28270201,2021-01-22 07:56:04.415,1858605681651817678,535.0,84.209.53.255,NO,Oslo County,Oslo,41164,"Mozilla/5.0 (Linux; U; Android 2.3.3; nb-no; Desire_A8181 Build/GRI40) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1",Android 2.3.3,Android 2.3.3,mobile,False,False,False,7,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
29578962,2021-02-07 09:38:13.299,-4324475583306591935,0.0,199.26.84.169,US,-,-,393398,"Mozilla/5.0  (Linux; Android 10.0.99) AppleWebKit/537.36 (KHTML, like Gecko SamsungBrowser/6.4 Chrome/56.0.2924.87 Safari/537.36 variation/21385",Samsung Internet 6.4,Android 10.0.99,mobile,False,False,False,9,0.0,0,0,0,1,9,0,0.0,1.0,0.0,normal,0
2584808,2020-03-09 07:18:21.158,-6756898764704298278,0.0,209.236.117.223,US,-,-,393398,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) like Gecko,IE Mobile 11.0.0.3232,iOS 11.2.5,mobile,False,True,False,7,1.0,0,2,6,9,999999,1,0.6,0.0,1.2,credential_stuffing,1
2637560,2020-03-09 19:44:09.277,-4324475583306591935,0.0,43.241.195.115,IN,Gujarat,Unjha,45916,Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) Gecko/20100101 Firefox/20.0.0.1610,Firefox 20.0.0.1610,Android 4.1,mobile,False,True,False,19,1.0,1,1,1,2,0,0,0.2,0.0,1.0,normal,0
2771410,2020-03-11 17:19:57.429,-4324475583306591935,0.0,66.248.237.219,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.117 Mobile Safari/537.36 PHX/6.3",Chrome Mobile 81.0.4044,iOS 11.2.6,mobile,False,True,False,17,1.0,0,4,9,2,1,0,0.9,0.0,9.0,brute_force,1
23706599,2020-12-10 02:05:32.760,-4324475583306591935,0.0,23.137.225.33,US,-,-,393398,Mozilla/5.0 (compatible; startmebot/1.0; +https://github.com/das-group/rba-dataset),startmebot 1.0,Other ,bot,False,False,False,2,0.0,0,0,1,1,15,0,0.1,1.0,1.0,normal,0
16063746,2020-09-13 20:12:38.317,-7624375309652506387,0.0,10.0.67.163,NO,-,-,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1930.117 Mobile Safari/537.36 AlohaBrowser/1.5.0 AlohaBrowser/2.14.1",Chrome Mobile 81.0.4044.1930,iOS 11.2.6,mobile,False,False,False,20,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
13858079,2020-08-14 13:24:42.830,-4324475583306591935,0.0,194.36.188.199,AU,-,-,60117,Mozilla/5.0  (Linux; Android 9.7 Tiger Ginger; QMobile i12) Gecko/20081407 Firefox/20.0.0.1868,Firefox 20.0.0.1868,Android 9.7,mobile,False,False,False,13,0.0,1,0,0,1,1,0,0.0,1.0,0.0,normal,0
1288399,2020-02-20 10:31:28.472,-4555949036098649372,0.0,209.236.125.39,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.138 Mobile Safari/537.36 OPT/1.21.76",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,False,True,False,10,1.0,0,3,3,5,999999,1,0.3,0.5,1.0,brute_force,1
4466072,2020-04-04 03:51:08.074,-4324475583306591935,0.0,10.0.9.103,US,Illinois,Chicago,54903,"Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.2000.111 Mobile Safari/537.36 PHX/5.6",Chrome Mobile 81.0.4044.2000,iOS 14.2.1,mobile,False,True,False,3,1.0,0,2,3,3,0,0,0.4,0.0,3.0,dictionary_attack,1
29546079,2021-02-06 18:42:52.066,-4324475583306591935,0.0,46.235.72.176,KG,-,-,57096,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.37.80 Safari/537.36",Chrome 71.0.3578.37,Mac OS X 10.14.6,desktop,False,False,False,18,0.0,1,0,0,1,2,0,0.0,1.0,0.0,normal,0
3408734,2020-03-20 18:53:16.276,-4868543971240644096,0.0,10.0.11.234,NO,-,-,500021,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,True,True,False,18,1.0,0,1,2,11,999999,1,0.2,0.5,0.25,normal,0
894392,2020-02-15 08:28:59.314,-4324475583306591935,0.0,10.1.36.230,IN,Maharashtra,Mumbai,132996,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1934.41 Mobile Safari/537.36 variation/172922",Chrome Mobile 81.0.4044.1934,iOS 11.2.6,mobile,False,False,False,8,0.0,1,0,0,1,1,0,0.0,1.0,0.0,normal,0
14592380,2020-08-25 03:30:34.218,-2711511372817702380,0.0,94.76.248.6,GB,-,-,29550,"Mozilla/5.0  (X11; CrOS armv7l 5978.98.0) AppleWebKit/537.36 (KHTML, like Gecko Chrome/69.0.3497.17.20.86 Safari/537.36",Chrome 69.0.3497.17.20,Chrome OS 5978.98.0,desktop,True,False,False,3,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4008397,2020-03-29 09:04:50.407,-2492251483859347377,0.0,209.236.117.222,US,-,-,393398,"Mozilla/5.0  (Mobile; Windows Phone 8.1; Android 4.0; ARM; Trident/7.0; Touch; https://github.com/das-group/rba-dataset; IEMobile/11.0; Microsoft; Lumia 430 Dual SIM) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/30.0.0.2265.2272.0 Mobile Safari/537.36",Chrome Mobile WebView 30.0.0.2265.2272,Windows Phone 8.1,mobile,True,True,False,9,1.0,0,2,12,6,999999,1,1.2,0.0,12.0,credential_stuffing,1
5018520,2020-04-12 01:52:46.858,-3795138249346674556,0.0,38.135.39.110,US,-,-,393398,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Snapchat/10.76.5.67 (like Safari/604.1)",Snapchat 10.76.5,iOS 13.1.3,mobile,False,True,False,1,1.0,0,0,1,2,999999,1,0.1,1.0,1.0,normal,0
5084798,2020-04-13 05:25:37.465,7579529301618695972,0.0,151.236.54.113,GB,England,Reading,29550,"Mozilla/5.0  (Linux; U; Android 2.2) play AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1926.96 Mobile Safari/537.36 variation/26723",Chrome Mobile 81.0.4044.1926,Android 2.2,mobile,False,False,False,5,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
733621,2020-02-13 04:30:13.297,-4324475583306591935,0.0,45.130.53.226,US,Texas,Dallas,398986,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Build/OPPS28.44-26-4; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.101 Mobile Safari/537.36 variation/188261",Chrome Mobile WebView 85.0.4183,iOS 11.2.6,mobile,False,True,False,4,1.0,0,0,0,1,1,0,0.1,1.0,0.0,normal,0
24517693,2020-12-19 02:42:13.422,-4905650890802608906,0.0,103.70.74.166,AU,-,-,58511,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Chrome/63.0.3239.111 Mobile Safari/537.36 PHX/5.5",Chrome Mobile 63.0.3239,Android 4.1,mobile,False,False,False,2,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4836266,2020-04-09 07:02:52.633,6921444186846971525,0.0,209.236.123.36,US,-,-,393398,"Mozilla/5.0  (iPad; CPU OS 6_1_3 like Mac OS X) Build/NCQS26.69-64-21; wv AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/87.0.4280.2259.141 Mobile Safari/537.36",Chrome Mobile WebView 87.0.4280.2259,iOS 6.1.3,mobile,True,True,False,7,1.0,0,4,4,5,999999,1,0.4,0.3333333333333333,2.0,brute_force,1
3186701,2020-03-17 19:11:41.778,5275819554426415386,0.0,84.209.192.44,NO,Viken,Finstadjordet,41164,"Mozilla/5.0  (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko Chrome/73.0.3654.0 Safari/537.36 variation/8332",Chrome 73.0.3654,Mac OS X 10.14.6,desktop,True,False,False,19,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
19528408,2020-10-30 21:50:26.608,-1908021943728942389,0.0,158.149.12.61,NO,-,-,29492,"Mozilla/5.0  (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/280613",Android 2.3.3.2639,iOS 9.3.3,mobile,True,False,False,21,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
2890526,2020-03-13 12:55:50.269,-4324475583306591935,0.0,103.95.234.35,IN,Rajasthan,Bhiwadi,136372,"Mozilla/5.0 (Linux; Android 5.5.1; CHM-U01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1934.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1934,Android 5.5.1,mobile,False,True,False,12,1.0,1,0,0,1,0,0,0.0,1.0,0.0,normal,0
4782749,2020-04-08 11:36:52.642,-9109441574842599397,0.0,10.0.69.205,NO,Nordland,Drag,29695,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.16.81 Safari/537.36 variation/5982",Chrome 69.0.3497.16,Mac OS X 10.14.6,desktop,True,False,False,11,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
27479878,2021-01-13 02:38:40.100,-4324475583306591935,0.0,170.39.76.106,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36Snapchat10.82.5.0 (D6503; Android 5.1.1#2925005669#22; gzip",Chrome Mobile WebView 81.0.4044,iOS 11.2.6,mobile,False,False,False,2,0.0,0,0,0,1,2,0,0.0,1.0,0.0,normal,0
8614177,2020-06-02 02:45:07.232,-7109548016564155788,0.0,170.39.79.152,US,-,-,393398,"Mozilla/5.0  (Mobile; Nokia 6300 4G; https://github.com/das-group/rba-dataset) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1",Android 2.3.6,KaiOS 2.5.4,mobile,True,False,False,2,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
1160209,2020-02-18 16:50:50.646,-2047785293831049709,0.0,10.3.124.226,HU,Szabolcs-Szatmár-Bereg,Gyorocske,502067,Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1673 variation/249074,Firefox 20.0.0.1673,iOS 13.4,mobile,False,False,False,16,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
25262413,2020-12-26 10:49:39.835,-4324475583306591935,0.0,10.3.205.195,RU,Sverdlovsk Oblast,Alapayevsk,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,10,0.0,1,0,3,1,6,0,0.3,1.0,3.0,dictionary_attack,1
664844,2020-02-12 08:18:55.573,-4324475583306591935,0.0,10.0.3.48,RO,Bucuresti,Bucharest,500039,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 Cordova/9.0.0 SpvAppBrowser/4.3.13 SpvID/03f1126c29bc",Chrome Mobile WebView 85.0.4183,Android 4.1,mobile,False,True,False,8,1.0,1,10,10,1,0,0,1.0,0.0,10.0,brute_force,1
283390,2020-02-07 07:04:10.728,-5345971668918667795,0.0,209.236.123.216,US,-,-,393398,"Mozilla/5.0  (Linux; Android 10.0.99) AppleWebKit/537.36 (KHTML, like Gecko Version/4.0 Chrome/44.0.2403.119 Mobile Safari/537.36",Chrome Mobile WebView 44.0.2403,Android 10.0.99,mobile,False,True,False,7,1.0,0,0,0,2,999999,1,0.0,1.0,0.0,normal,0
3893939,2020-03-27 14:40:14.321,-4324475583306591935,0.0,92.220.108.234,BR,-,-,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20081407 Firefox/20.0.0.1610,Firefox 20.0.0.1610,iOS 11.2.6,mobile,False,False,False,14,0.0,1,0,0,1,3,0,0.0,1.0,0.0,normal,0
4920067,2020-04-10 12:02:21.933,-1999335758853878070,0.0,185.185.184.117,DE,-,-,52165,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.192.201.88 Safari/537.36",Chrome 79.0.3945.192.201,Mac OS X 10.14.6,desktop,True,False,False,12,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
3931685,2020-03-28 05:57:49.764,-4324475583306591935,0.0,45.130.53.227,US,Texas,Dallas,398986,Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1681 variation/272206,Firefox 20.0.0.1681,iOS 14.2.1,mobile,False,True,False,5,1.0,0,0,0,1,4,0,0.0,1.0,0.0,normal,0
769946,2020-02-13 14:05:41.909,-4324475583306591935,0.0,10.0.0.47,US,Virginia,Ashburn,398986,"Mozilla/5.0  (Linux; Android 5.5.1; CHM-U01) AppleWebKit/533.1 (KHTML, like Gecko Version/4.0 Mobile Safari/533.1 variation/69486",Android 2.2.2,Android 5.5.1,mobile,False,True,False,14,1.0,0,0,1,1,0,0,0.3,1.0,1.0,normal,0
4386573,2020-04-03 01:28:36.881,-4324475583306591935,0.0,66.248.237.123,US,-,-,393398,"Mozilla/5.0 (Linux; Android 10.0.99; H30-U10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.1923.117 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1923,Android 10.0.99,mobile,False,True,False,1,1.0,0,5,9,6,5,0,0.9,0.1666666666666666,4.5,credential_stuffing,1
5090412,2020-04-13 07:29:19.848,-4324475583306591935,0.0,209.236.123.71,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1943.117 Mobile Safari/537.36,gzip(gfe,gzip(gfe (Chrome Image Compression Service",Chrome Mobile 81.0.4044.1943,iOS 11.2.6,mobile,False,True,False,7,1.0,0,1,3,2,0,0,0.3,0.5,3.0,dictionary_attack,1
6819769,2020-05-06 20:14:15.624,-4324475583306591935,505.0,92.220.157.40,NO,Vestland,Bergen,29695,"Mozilla/5.0 (Linux; U; Android 13.0; i phone X Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36 OPR/52.1.2254.54298",Opera Mobile 52.1.2254,Android 13.0,mobile,False,False,False,20,0.0,1,0,0,1,12,0,0.0,1.0,0.0,normal,0
3503824,2020-03-22 09:56:36.912,-4324475583306591935,0.0,209.236.125.228,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) power AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044,iOS 11.2.6,mobile,False,True,False,9,1.0,0,0,4,5,0,0,0.4,1.0,1.0,dictionary_attack,1
4571710,2020-04-05 15:39:11.253,-4647218918408339648,0.0,209.236.125.47,US,-,-,393398,"Mozilla/5.0  (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) (XT1925DL AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36",Chrome Mobile 81.0.4044,Android 4.1,mobile,False,True,False,15,1.0,0,7,7,5,0,0,0.7,0.2222222222222222,3.5,brute_force,1
6264950,2020-04-29 10:08:56.749,-183784636937315025,0.0,23.137.224.69,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) plus AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.1926.96 Mobile Safari/537.36",Chrome Mobile 81.0.4044.1926,iOS 11.2.6,mobile,True,False,False,10,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
26215,2020-02-03 17:55:34.498,6972436990272553145,0.0,109.247.68.40,NO,Rogaland,Bryne,29695,Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) Gecko/20081407 Firefox/20.0.0.1618 variation/193363,Firefox 20.0.0.1618,iOS 11.2.6,mobile,True,False,False,17,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
4491813,2020-04-04 11:59:24.965,-4324475583306591935,0.0,38.135.39.32,US,-,-,393398,Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) Gecko/20150101 Firefox/20.0.0.1681 (Chrome variation/272210,Firefox 20.0.0.1681,iOS 14.2.1,mobile,False,True,False,11,1.0,0,3,3,2,0,0,0.3,0.0,3.0,brute_force,1
4348332,2020-04-02 13:19:16.613,-4395395219779505285,0.0,92.220.106.77,NO,Vestland,Brattholmen,29695,"Mozilla/5.0  (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.138 Mobile Safari/537.36 YaApp_Android/10.70 YaSearchBrowser/10.70",Chrome Mobile 81.0.4044,iOS 13.4,mobile,True,False,False,13,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
21298074,2020-11-20 04:51:46.698,9044063474781044760,0.0,170.39.78.144,US,-,-,393398,Mozilla/5.0  (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) Gecko/20100101 Firefox/20.0.0.1689,Firefox 20.0.0.1689,iOS 14.2.1,mobile,True,False,False,4,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
26324953,2021-01-04 01:09:15.824,-4324475583306591935,0.0,10.3.205.196,RU,Ivanovo Oblast,Privolzhsk,15599,ZipppBot/0.11 (ZipppBot; https://github.com/das-group/rba-dataset; webmaster@zippp.net),ZipppBot 0.11,Other ,bot,False,False,False,1,0.0,1,2,13,1,4,0,2.4,0.0,13.0,dictionary_attack,1
5037202,2020-04-12 09:54:25.433,-3669661465346220103,0.0,66.248.237.14,US,-,-,393398,"Mozilla/5.0  (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko Chrome/81.0.4044.111 Mobile Safari/537.36 PHX/5.1 variation/150839",Chrome Mobile 81.0.4044,iOS 11.2.6,mobile,False,True,False,9,1.0,0,0,1,2,0,0,0.1,1.0,1.0,normal,0
6806183,2020-05-06 17:05:19.466,-1990032323737851447,0.0,84.209.46.176,NO,Oslo County,Oslo,41164,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.0 Safari/537.36 Edg/81.0.416.0",Edge 81.0.416,Mac OS X 10.14.6,desktop,True,False,False,17,0.0,0,0,0,1,999999,1,0.0,1.0,0.0,normal,0
